product_rk,product_name,effective_from_date,effective_to_date
1424473,Кредит наличными со страховкой,2023-03-15,2999-12-31
1290056,Кредит наличными со страховкой,2023-03-15,2999-12-31
1711009,Кредит наличными со страховкой,2023-03-15,2999-12-31
1460003,Ипотека,2023-03-15,2999-12-31
1737046,Кредит наличными,2023-03-15,2999-12-31
1368479,Автокредит,2023-03-15,2999-12-31
1980523,Автокредит,2023-03-15,2999-12-31
1891836,Автокредит,2023-03-15,2999-12-31
1322883,Ипотека,2023-03-15,2999-12-31
1776290,Кредит наличными,2023-03-15,2999-12-31
1742330,Кредит наличными,2023-03-15,2999-12-31
1405237,Автокредит,2023-03-15,2999-12-31
1100664,Кредит наличными,2023-03-15,2999-12-31
1581952,Кредит наличными,2023-03-15,2999-12-31
1881332,Кредит наличными,2023-03-15,2999-12-31
1166032,Кредит наличными со страховкой,2023-03-15,2999-12-31
1946824,Кредит наличными,2023-03-15,2999-12-31
1258773,Ипотека,2023-03-15,2999-12-31
1101843,Кредит наличными,2023-03-15,2999-12-31
1452982,Кредит наличными,2023-03-15,2999-12-31
1968418,Кредит наличными со страховкой,2023-03-15,2999-12-31
1917718,Ипотека,2023-03-15,2999-12-31
1231171,Кредит наличными со страховкой,2023-03-15,2999-12-31
1829727,Ипотека,2023-03-15,2999-12-31
1216782,Кредит наличными,2023-03-15,2999-12-31
1554865,Автокредит,2023-03-15,2999-12-31
1024443,Автокредит,2023-03-15,2999-12-31
1868854,Кредит наличными со страховкой,2023-03-15,2999-12-31
1312609,Кредит наличными,2023-03-15,2999-12-31
1228382,Ипотека,2023-03-15,2999-12-31
1417864,Кредит наличными со страховкой,2023-03-15,2999-12-31
1382657,Кредит наличными со страховкой,2023-03-15,2999-12-31
1072748,Автокредит,2023-03-15,2999-12-31
1987050,Автокредит,2023-03-15,2999-12-31
1682904,Кредит наличными со страховкой,2023-03-15,2999-12-31
1010209,Кредит наличными со страховкой,2023-03-15,2999-12-31
1737032,Автокредит,2023-03-15,2999-12-31
1783831,Ипотека,2023-03-15,2999-12-31
1159113,Ипотека,2023-03-15,2999-12-31
1255620,Кредит наличными со страховкой,2023-03-15,2999-12-31
1918392,Кредит наличными,2023-03-15,2999-12-31
1582715,Ипотека,2023-03-15,2999-12-31
1454013,Ипотека,2023-03-15,2999-12-31
1651243,Ипотека,2023-03-15,2999-12-31
1165078,Кредит наличными со страховкой,2023-03-15,2999-12-31
1450873,Кредит наличными со страховкой,2023-03-15,2999-12-31
1998584,Автокредит,2023-03-15,2999-12-31
1057379,Кредит наличными со страховкой,2023-03-15,2999-12-31
1907899,Ипотека,2023-03-15,2999-12-31
1962674,Автокредит,2023-03-15,2999-12-31
1550089,Кредит наличными со страховкой,2023-03-15,2999-12-31
1764021,Автокредит,2023-03-15,2999-12-31
1252651,Ипотека,2023-03-15,2999-12-31
1866257,Кредит наличными со страховкой,2023-03-15,2999-12-31
1389554,Кредит наличными,2023-03-15,2999-12-31
1802425,Автокредит,2023-03-15,2999-12-31
1833018,Ипотека,2023-03-15,2999-12-31
1108518,Кредит наличными,2023-03-15,2999-12-31
1250701,Кредит наличными со страховкой,2023-03-15,2999-12-31
1805417,Кредит наличными со страховкой,2023-03-15,2999-12-31
1886194,Кредит наличными,2023-03-15,2999-12-31
1394745,Ипотека,2023-03-15,2999-12-31
1013987,Кредит наличными со страховкой,2023-03-15,2999-12-31
1614490,Кредит наличными со страховкой,2023-03-15,2999-12-31
1873376,Кредит наличными,2023-03-15,2999-12-31
1588745,Ипотека,2023-03-15,2999-12-31
1938887,Кредит наличными,2023-03-15,2999-12-31
1383469,Кредит наличными,2023-03-15,2999-12-31
1744719,Кредит наличными со страховкой,2023-03-15,2999-12-31
1137677,Ипотека,2023-03-15,2999-12-31
1909612,Ипотека,2023-03-15,2999-12-31
1186850,Ипотека,2023-03-15,2999-12-31
1137913,Автокредит,2023-03-15,2999-12-31
1378456,Кредит наличными,2023-03-15,2999-12-31
1871631,Кредит наличными со страховкой,2023-03-15,2999-12-31
1701245,Кредит наличными со страховкой,2023-03-15,2999-12-31
1624580,Автокредит,2023-03-15,2999-12-31
1422579,Кредит наличными со страховкой,2023-03-15,2999-12-31
1086091,Кредит наличными,2023-03-15,2999-12-31
1821451,Автокредит,2023-03-15,2999-12-31
1278268,Кредит наличными,2023-03-15,2999-12-31
1373273,Кредит наличными,2023-03-15,2999-12-31
1804185,Кредит наличными,2023-03-15,2999-12-31
1213347,Кредит наличными,2023-03-15,2999-12-31
1536593,Кредит наличными,2023-03-15,2999-12-31
1919529,Автокредит,2023-03-15,2999-12-31
1540399,Кредит наличными со страховкой,2023-03-15,2999-12-31
1884011,Кредит наличными со страховкой,2023-03-15,2999-12-31
1517961,Ипотека,2023-03-15,2999-12-31
1989500,Автокредит,2023-03-15,2999-12-31
1752876,Кредит наличными со страховкой,2023-03-15,2999-12-31
1413409,Кредит наличными,2023-03-15,2999-12-31
1584687,Автокредит,2023-03-15,2999-12-31
1721506,Автокредит,2023-03-15,2999-12-31
1920786,Кредит наличными,2023-03-15,2999-12-31
1386226,Автокредит,2023-03-15,2999-12-31
1565680,Кредит наличными,2023-03-15,2999-12-31
1604256,Автокредит,2023-03-15,2999-12-31
1988389,Кредит наличными,2023-03-15,2999-12-31
1742013,Ипотека,2023-03-15,2999-12-31
1106934,Кредит наличными со страховкой,2023-03-15,2999-12-31
1489983,Ипотека,2023-03-15,2999-12-31
1059321,Ипотека,2023-03-15,2999-12-31
1806859,Кредит наличными со страховкой,2023-03-15,2999-12-31
1406901,Автокредит,2023-03-15,2999-12-31
1922744,Ипотека,2023-03-15,2999-12-31
1132789,Кредит наличными,2023-03-15,2999-12-31
1982779,Автокредит,2023-03-15,2999-12-31
1923121,Кредит наличными,2023-03-15,2999-12-31
1020380,Кредит наличными,2023-03-15,2999-12-31
1515751,Автокредит,2023-03-15,2999-12-31
1414515,Кредит наличными,2023-03-15,2999-12-31
1990448,Автокредит,2023-03-15,2999-12-31
1722697,Кредит наличными со страховкой,2023-03-15,2999-12-31
1654779,Кредит наличными,2023-03-15,2999-12-31
1670060,Кредит наличными,2023-03-15,2999-12-31
1141644,Автокредит,2023-03-15,2999-12-31
1892255,Кредит наличными со страховкой,2023-03-15,2999-12-31
1716136,Ипотека,2023-03-15,2999-12-31
1100696,Автокредит,2023-03-15,2999-12-31
1700271,Автокредит,2023-03-15,2999-12-31
1904257,Кредит наличными со страховкой,2023-03-15,2999-12-31
1989393,Кредит наличными со страховкой,2023-03-15,2999-12-31
1082366,Кредит наличными со страховкой,2023-03-15,2999-12-31
1627311,Автокредит,2023-03-15,2999-12-31
1826393,Ипотека,2023-03-15,2999-12-31
1134193,Кредит наличными со страховкой,2023-03-15,2999-12-31
1578776,Кредит наличными,2023-03-15,2999-12-31
1753016,Ипотека,2023-03-15,2999-12-31
1701573,Ипотека,2023-03-15,2999-12-31
1667150,Кредит наличными со страховкой,2023-03-15,2999-12-31
1907969,Ипотека,2023-03-15,2999-12-31
1669232,Кредит наличными со страховкой,2023-03-15,2999-12-31
1426231,Кредит наличными со страховкой,2023-03-15,2999-12-31
1393316,Кредит наличными,2023-03-15,2999-12-31
1649043,Автокредит,2023-03-15,2999-12-31
1998530,Кредит наличными со страховкой,2023-03-15,2999-12-31
1617780,Кредит наличными,2023-03-15,2999-12-31
1844680,Кредит наличными со страховкой,2023-03-15,2999-12-31
1540917,Автокредит,2023-03-15,2999-12-31
1207650,Автокредит,2023-03-15,2999-12-31
1562833,Кредит наличными со страховкой,2023-03-15,2999-12-31
1563597,Ипотека,2023-03-15,2999-12-31
1587321,Кредит наличными,2023-03-15,2999-12-31
1697634,Кредит наличными со страховкой,2023-03-15,2999-12-31
1681256,Кредит наличными,2023-03-15,2999-12-31
1230483,Ипотека,2023-03-15,2999-12-31
1169204,Ипотека,2023-03-15,2999-12-31
1062478,Кредит наличными со страховкой,2023-03-15,2999-12-31
1714381,Автокредит,2023-03-15,2999-12-31
1362682,Кредит наличными,2023-03-15,2999-12-31
1961744,Автокредит,2023-03-15,2999-12-31
1509976,Автокредит,2023-03-15,2999-12-31
1170699,Автокредит,2023-03-15,2999-12-31
1445145,Кредит наличными,2023-03-15,2999-12-31
1166125,Кредит наличными,2023-03-15,2999-12-31
1634022,Автокредит,2023-03-15,2999-12-31
1260528,Кредит наличными,2023-03-15,2999-12-31
1011557,Кредит наличными со страховкой,2023-03-15,2999-12-31
1133970,Кредит наличными,2023-03-15,2999-12-31
1671272,Ипотека,2023-03-15,2999-12-31
1251792,Кредит наличными,2023-03-15,2999-12-31
1485660,Автокредит,2023-03-15,2999-12-31
1078624,Автокредит,2023-03-15,2999-12-31
1541822,Автокредит,2023-03-15,2999-12-31
1940488,Кредит наличными со страховкой,2023-03-15,2999-12-31
1636625,Автокредит,2023-03-15,2999-12-31
1004125,Ипотека,2023-03-15,2999-12-31
1810933,Ипотека,2023-03-15,2999-12-31
1319579,Кредит наличными со страховкой,2023-03-15,2999-12-31
1675745,Кредит наличными,2023-03-15,2999-12-31
1253873,Кредит наличными со страховкой,2023-03-15,2999-12-31
1023822,Кредит наличными со страховкой,2023-03-15,2999-12-31
1889839,Кредит наличными со страховкой,2023-03-15,2999-12-31
1238933,Ипотека,2023-03-15,2999-12-31
1610767,Автокредит,2023-03-15,2999-12-31
1866255,Кредит наличными со страховкой,2023-03-15,2999-12-31
1687394,Автокредит,2023-03-15,2999-12-31
1616851,Ипотека,2023-03-15,2999-12-31
1015023,Кредит наличными,2023-03-15,2999-12-31
1146213,Кредит наличными,2023-03-15,2999-12-31
1138735,Ипотека,2023-03-15,2999-12-31
1930767,Ипотека,2023-03-15,2999-12-31
1891414,Кредит наличными со страховкой,2023-03-15,2999-12-31
