deal_rk,deal_num,deal_name,deal_sum,client_rk,account_rk,agreement_rk,deal_start_date,department_rk,product_rk,deal_type_cd,effective_from_date,effective_to_date
4034126,646-569-540-512-527,Кредит наличными,2965365,335567,3983869,594604,2021-03-25,53,1910011,1,2023-03-15,2999-12-31
8459543,694-238-595-288-580,Кредит наличными,4708593,181115,3235535,911601,2021-03-25,32,1133113,4,2023-03-15,2999-12-31
6557840,487-964-532-624-320,Кредит наличными,3564596,282664,3610369,886291,2020-09-26,96,1138947,8,2023-03-15,2999-12-31
4622055,855-603-502-884-793,Кредит наличными,4325011,399120,3635503,609011,2022-03-20,37,1977208,1,2023-03-15,2999-12-31
8392623,880-537-367-917-589,Кредит наличными,5268049,267404,3083319,835936,2022-03-20,21,1762873,4,2023-03-15,2999-12-31
7546522,609-745-280-799-610,Кредит наличными,5481758,149075,3360511,508771,2021-03-25,119,1513759,5,2023-03-15,2999-12-31
5245636,116-411-790-973-894,Ипотека,3003538,365508,3615040,878694,2020-03-30,79,1689225,2,2023-03-15,2999-12-31
3942698,608-289-263-631-926,Ипотека,4749049,287764,3757554,692585,2022-03-20,107,1979090,6,2023-03-15,2999-12-31
7847879,371-151-991-592-570,Кредит наличными,2633612,405751,3476643,658274,2022-03-20,50,1701705,5,2023-03-15,2999-12-31
4800359,990-894-364-879-345,Автокредит,777982,369276,3648166,508717,2021-09-21,81,1696565,1,2023-03-15,2999-12-31
3817408,415-455-598-623-208,Кредит наличными со страховкой,2052242,486393,3604721,691357,2020-09-26,61,1878253,6,2023-03-15,2999-12-31
2194940,865-612-596-956-855,Автокредит,1592746,305137,3957083,631203,2020-03-30,110,1503805,3,2023-03-15,2999-12-31
7949618,749-431-876-983-600,Автокредит,1416720,315712,3998683,617541,2020-09-26,104,1031930,5,2023-03-15,2999-12-31
7535583,618-418-218-609-436,Кредит наличными со страховкой,4396907,435385,3298469,780275,2021-03-25,46,1368293,5,2023-03-15,2999-12-31
4318814,614-334-869-612-272,Кредит наличными со страховкой,1110321,400214,3328842,858581,2021-03-25,96,1956618,1,2023-03-15,2999-12-31
3731094,197-591-131-313-706,Кредит наличными,4950192,258418,3077360,507261,2022-03-20,112,1292539,6,2023-03-15,2999-12-31
4365943,698-361-415-102-689,Кредит наличными со страховкой,2407044,350424,3746595,690141,2020-09-26,72,1242913,1,2023-03-15,2999-12-31
5003678,437-680-423-770-366,Кредит наличными со страховкой,2570261,182806,3876603,603329,2022-03-20,123,1257901,2,2023-03-15,2999-12-31
2698398,480-456-567-538-323,Кредит наличными,2527473,213370,3555351,809583,2022-03-20,71,1774159,3,2023-03-15,2999-12-31
3954268,773-479-603-448-664,Кредит наличными,4939596,185078,3169351,646474,2020-09-26,115,1212061,6,2023-03-15,2999-12-31
6372726,121-731-631-571-783,Кредит наличными со страховкой,4578810,175894,3078055,995535,2022-03-20,79,1395788,8,2023-03-15,2999-12-31
6193812,396-986-749-917-893,Автокредит,809561,499482,3381874,951378,2020-03-30,105,1952071,8,2023-03-15,2999-12-31
5685557,454-443-301-911-568,Кредит наличными,1372479,304914,3563376,902054,2021-09-21,29,1182977,2,2023-03-15,2999-12-31
2638135,741-767-216-858-498,Кредит наличными,3834983,299055,3690892,920993,2021-09-21,127,1788036,3,2023-03-15,2999-12-31
7218101,848-181-807-757-395,Кредит наличными,1045718,240506,3345810,713581,2022-03-20,10,1565422,5,2023-03-15,2999-12-31
7666952,894-245-987-754-702,Кредит наличными со страховкой,5670810,441265,3004673,692011,2021-03-25,63,1659870,5,2023-03-15,2999-12-31
3639674,928-345-443-465-979,Автокредит,2190558,177611,3482770,512553,2020-09-26,50,1780748,6,2023-03-15,2999-12-31
5400093,593-978-336-903-461,Кредит наличными со страховкой,1869689,492106,3419473,508201,2020-03-30,119,1635905,2,2023-03-15,2999-12-31
8436750,301-918-703-942-403,Кредит наличными со страховкой,820331,256926,3889961,936493,2021-09-21,109,1716941,4,2023-03-15,2999-12-31
4434158,739-715-562-506-373,Кредит наличными со страховкой,3803985,354991,3541140,706169,2021-03-25,12,1223028,1,2023-03-15,2999-12-31
3570025,507-625-448-194-547,Ипотека,5604768,382146,3952997,639659,2020-09-26,88,1027856,6,2023-03-15,2999-12-31
3270242,439-477-377-224-320,Ипотека,5145984,465270,3289145,985771,2021-09-21,103,1535342,6,2023-03-15,2999-12-31
2496319,613-277-250-339-552,Автокредит,3171767,102146,3485878,729999,2020-03-30,11,1982633,3,2023-03-15,2999-12-31
8688007,291-846-984-899-636,Кредит наличными со страховкой,5461687,418455,3417418,621380,2022-03-20,10,1908099,4,2023-03-15,2999-12-31
3810233,687-998-531-654-421,Ипотека,2084764,100570,3269400,860930,2022-03-20,119,1233523,6,2023-03-15,2999-12-31
6106175,554-957-401-119-933,Кредит наличными,3300232,414652,3204163,814231,2020-03-30,96,1414809,8,2023-03-15,2999-12-31
4847073,343-727-785-988-863,Кредит наличными,3161962,295835,3312586,860020,2021-03-25,35,1725807,1,2023-03-15,2999-12-31
8426700,520-690-670-570-290,Кредит наличными,3210565,393857,3888595,821005,2020-09-26,40,1861946,4,2023-03-15,2999-12-31
6115985,533-685-810-380-245,Кредит наличными,2913840,123807,3020164,647175,2020-03-30,100,1346046,8,2023-03-15,2999-12-31
6977684,147-653-307-178-102,Кредит наличными,2942839,257211,3824758,514645,2020-09-26,70,1660325,8,2023-03-15,2999-12-31
2032502,863-226-465-590-538,Кредит наличными со страховкой,5062058,345730,3864927,975024,2020-09-26,14,1893782,3,2023-03-15,2999-12-31
4733893,878-861-632-544-987,Автокредит,4414333,434986,3788160,770320,2020-09-26,78,1160447,1,2023-03-15,2999-12-31
6222198,563-749-613-627-396,Кредит наличными,2513353,331625,3692371,864615,2020-03-30,34,1967910,8,2023-03-15,2999-12-31
7055700,813-330-924-190-358,Кредит наличными со страховкой,4288907,390590,3608031,966815,2022-03-20,117,1469761,5,2023-03-15,2999-12-31
3664846,609-509-101-945-238,Кредит наличными со страховкой,1906173,464396,3698082,995919,2020-09-26,104,1982183,6,2023-03-15,2999-12-31
8625177,437-874-947-455-598,Ипотека,3069757,335677,3505758,935362,2021-09-21,89,1160514,4,2023-03-15,2999-12-31
4137774,719-741-234-590-184,Кредит наличными,5447736,231567,3340903,833712,2021-09-21,104,1621941,1,2023-03-15,2999-12-31
3604274,379-384-760-355-515,Ипотека,5500523,299750,3819081,959393,2021-09-21,127,1569197,6,2023-03-15,2999-12-31
5110959,410-532-568-917-946,Автокредит,2313654,352417,3041014,905275,2020-03-30,25,1331480,2,2023-03-15,2999-12-31
8494777,162-972-304-201-126,Автокредит,3040193,131163,3770683,826769,2022-03-20,20,1486131,4,2023-03-15,2999-12-31
8741129,807-341-435-995-487,Ипотека,1825893,107789,3147960,557491,2021-09-21,47,1710890,4,2023-03-15,2999-12-31
5003765,137-357-631-546-988,Автокредит,3578820,193555,3890478,554350,2022-03-20,81,1584946,2,2023-03-15,2999-12-31
5290072,175-555-890-542-890,Кредит наличными,3571913,178800,3184724,788267,2020-09-26,41,1618587,2,2023-03-15,2999-12-31
2376636,548-761-943-443-589,Кредит наличными со страховкой,1979640,223506,3671449,531653,2020-03-30,105,1089632,3,2023-03-15,2999-12-31
4629828,595-247-807-791-406,Кредит наличными,2331894,107532,3740457,891222,2020-09-26,24,1627354,1,2023-03-15,2999-12-31
8491239,193-744-925-739-241,Автокредит,926112,168431,3450375,629802,2020-09-26,119,1662305,4,2023-03-15,2999-12-31
5862020,576-133-510-625-964,Ипотека,2489436,276372,3976753,517050,2020-03-30,82,1610732,2,2023-03-15,2999-12-31
2781573,384-495-734-663-434,Ипотека,1951910,295237,3057534,727257,2021-09-21,79,1986031,3,2023-03-15,2999-12-31
6343526,195-110-110-653-585,Автокредит,5169807,236406,3986162,939737,2021-03-25,28,1898840,8,2023-03-15,2999-12-31
5758742,788-725-343-396-257,Автокредит,4780471,266646,3488903,669455,2020-09-26,110,1779301,2,2023-03-15,2999-12-31
3163809,916-469-814-625-681,Ипотека,5371076,149613,3611777,786281,2021-03-25,80,1380239,6,2023-03-15,2999-12-31
5802074,581-687-837-863-896,Кредит наличными,5026553,139419,3495846,864802,2021-03-25,103,1697608,2,2023-03-15,2999-12-31
2498950,971-566-987-797-671,Автокредит,1003278,171400,3917862,982516,2020-03-30,109,1584047,3,2023-03-15,2999-12-31
2189234,113-973-834-166-487,Ипотека,2587149,287051,3680638,512776,2021-03-25,46,1284111,3,2023-03-15,2999-12-31
2441153,860-429-567-307-725,Ипотека,4865907,206529,3988763,760159,2022-03-20,26,1211152,3,2023-03-15,2999-12-31
4688977,402-546-679-386-276,Кредит наличными,1271810,327896,3175632,704378,2020-09-26,89,1272014,1,2023-03-15,2999-12-31
7692905,542-359-363-262-185,Кредит наличными,3119642,441792,3333057,711316,2021-03-25,57,1280461,5,2023-03-15,2999-12-31
3076420,394-714-983-733-898,Автокредит,2820468,191877,3959400,796718,2020-09-26,88,1283383,6,2023-03-15,2999-12-31
7063877,830-965-899-292-920,Кредит наличными,1675595,468923,3512994,963451,2020-03-30,35,1771994,5,2023-03-15,2999-12-31
6367056,915-251-632-247-778,Ипотека,3442826,207615,3236431,991691,2021-09-21,19,1775856,8,2023-03-15,2999-12-31
8653787,906-162-199-238-407,Автокредит,5424597,225972,3257034,637865,2021-03-25,70,1202618,4,2023-03-15,2999-12-31
7432759,860-947-950-245-200,Кредит наличными,1844856,325933,3551824,500035,2020-09-26,95,1320807,5,2023-03-15,2999-12-31
8910699,121-471-304-275-272,Автокредит,1025306,319848,3280270,724063,2020-09-26,15,1026640,4,2023-03-15,2999-12-31
5365011,687-967-972-638-704,Кредит наличными,4239827,337962,3542249,983486,2020-03-30,27,1810606,2,2023-03-15,2999-12-31
8820799,826-132-818-617-880,Ипотека,1401478,473118,3482815,694714,2020-09-26,105,1182544,4,2023-03-15,2999-12-31
5413078,401-238-561-938-254,Кредит наличными,5114096,458900,3744166,972609,2020-03-30,80,1726131,2,2023-03-15,2999-12-31
4995174,990-278-990-187-605,Кредит наличными со страховкой,1731672,304674,3780987,964428,2020-09-26,33,1663967,1,2023-03-15,2999-12-31
3159539,882-578-213-391-426,Кредит наличными со страховкой,3226528,447798,3893401,735632,2020-09-26,65,1839783,6,2023-03-15,2999-12-31
6306214,984-361-871-143-838,Кредит наличными,3555887,465538,3052951,798116,2020-09-26,75,1382650,8,2023-03-15,2999-12-31
6896287,186-862-208-190-443,Ипотека,1836725,293298,3705880,706482,2022-03-20,46,1785381,8,2023-03-15,2999-12-31
6078208,260-584-574-731-902,Автокредит,3451074,291809,3197126,900176,2020-03-30,29,1164099,8,2023-03-15,2999-12-31
4230598,977-184-786-534-793,Кредит наличными со страховкой,554280,303726,3592727,846728,2021-03-25,70,1791885,1,2023-03-15,2999-12-31
6891163,776-740-692-500-128,Автокредит,3817527,110962,3743556,904067,2022-03-20,112,1195220,8,2023-03-15,2999-12-31
8703075,603-462-430-419-572,Ипотека,857685,287536,3924125,668654,2020-03-30,80,1227148,4,2023-03-15,2999-12-31
3912485,584-152-747-630-962,Автокредит,2052937,394784,3403012,734489,2020-03-30,34,1626450,6,2023-03-15,2999-12-31
7000466,577-952-460-895-397,Кредит наличными,4182667,151053,3951679,740286,2021-03-25,102,1284546,5,2023-03-15,2999-12-31
7490366,121-652-202-558-186,Ипотека,4485511,379723,3637813,914359,2020-09-26,128,1481971,5,2023-03-15,2999-12-31
4420536,535-555-491-772-398,Ипотека,514770,190462,3250332,937917,2020-09-26,21,1388355,1,2023-03-15,2999-12-31
6979406,450-169-190-246-825,Автокредит,1916604,197496,3432933,788276,2021-03-25,70,1091726,8,2023-03-15,2999-12-31
3145488,356-834-648-579-708,Кредит наличными,2969126,188570,3522745,606014,2021-03-25,33,1111017,6,2023-03-15,2999-12-31
2039984,785-833-436-900-394,Автокредит,2974302,271989,3107210,589739,2020-03-30,42,1627370,3,2023-03-15,2999-12-31
5274427,931-877-841-364-767,Ипотека,5113880,164379,3571207,973629,2020-03-30,103,1290057,2,2023-03-15,2999-12-31
2415085,775-513-752-813-754,Кредит наличными со страховкой,2886667,338845,3038681,796485,2021-09-21,31,1682579,3,2023-03-15,2999-12-31
4029006,857-628-691-314-858,Кредит наличными,4438270,276483,3950766,924430,2021-09-21,13,1203741,1,2023-03-15,2999-12-31
7561762,894-895-123-176-339,Кредит наличными со страховкой,3651223,330802,3190381,697576,2020-03-30,107,1578573,5,2023-03-15,2999-12-31
4369328,180-615-228-917-713,Автокредит,5585220,247436,3204899,973644,2022-03-20,44,1492630,1,2023-03-15,2999-12-31
5685856,922-657-111-733-285,Кредит наличными со страховкой,5364256,497394,3100133,889186,2021-03-25,10,1096901,2,2023-03-15,2999-12-31
6762204,161-368-577-483-605,Ипотека,3691343,321985,3045910,545525,2020-09-26,15,1210506,8,2023-03-15,2999-12-31
7740140,910-642-390-240-684,Кредит наличными,988318,386169,3720782,937836,2021-03-25,38,1198927,5,2023-03-15,2999-12-31
2795713,809-935-645-434-453,Кредит наличными,5657205,281277,3598917,846052,2020-03-30,14,1263081,3,2023-03-15,2999-12-31
4149619,632-215-932-421-164,Ипотека,1311616,367201,3730119,789061,2022-03-20,104,1967519,1,2023-03-15,2999-12-31
7592826,414-369-789-836-260,Кредит наличными со страховкой,4193220,448897,3227238,598737,2022-03-20,33,1545096,5,2023-03-15,2999-12-31
4382093,832-929-440-239-155,Ипотека,2703162,213408,3484018,795598,2020-09-26,55,1931675,1,2023-03-15,2999-12-31
3013840,997-517-262-654-966,Кредит наличными,505860,201106,3979048,944529,2020-03-30,71,1569650,6,2023-03-15,2999-12-31
6199763,676-651-628-716-872,Кредит наличными со страховкой,3708686,466971,3195023,601290,2021-03-25,97,1838219,8,2023-03-15,2999-12-31
3329968,102-978-750-122-887,Ипотека,2295807,275798,3486303,658060,2021-03-25,55,1253787,6,2023-03-15,2999-12-31
4296235,479-276-169-243-274,Автокредит,3874809,167685,3161905,960185,2022-03-20,51,1780068,1,2023-03-15,2999-12-31
5568437,996-335-466-517-161,Ипотека,3490008,280815,3896798,549969,2021-09-21,41,1278271,2,2023-03-15,2999-12-31
6682060,921-978-976-790-532,Кредит наличными со страховкой,4599958,431151,3619769,845898,2020-09-26,43,1501991,8,2023-03-15,2999-12-31
8463904,464-290-411-817-161,Кредит наличными,4762233,323032,3684300,848853,2020-03-30,34,1382768,4,2023-03-15,2999-12-31
5789816,689-683-148-696-122,Автокредит,2908575,360328,3633235,921411,2022-03-20,126,1182013,2,2023-03-15,2999-12-31
7311861,413-565-400-581-693,Автокредит,4058702,253182,3529704,793339,2022-03-20,104,1728226,5,2023-03-15,2999-12-31
7521830,324-116-320-586-988,Кредит наличными,2566221,443095,3982264,570544,2021-09-21,96,1278537,5,2023-03-15,2999-12-31
4807019,403-345-423-250-982,Кредит наличными,938664,229169,3283368,767894,2021-03-25,33,1337715,1,2023-03-15,2999-12-31
4028681,588-921-574-899-161,Ипотека,1545090,132819,3532503,544013,2020-03-30,70,1976374,1,2023-03-15,2999-12-31
7464455,446-999-173-329-171,Автокредит,2243580,122151,3911945,842609,2022-03-20,33,1907719,5,2023-03-15,2999-12-31
6579183,538-988-757-834-824,Кредит наличными,4277520,192039,3989678,858575,2022-03-20,119,1640661,8,2023-03-15,2999-12-31
